What number of American soldiers remain unaccounted from the Vietnam war ?,other
What is the acronym for the National Bureau of Investigation ?,abb
How does marijuana lead to other drugs ?,manner
What father and son won the Medal of Honor ?,ind
How many consecutive baseball games did Lou Gehrig play ?,count
Which high schools are included in the South Florida Ice Hockey league ?,gr
How many different types of skunks are there ?,count
Who is the Prophet of Medina ?,ind
What is the name of a Salt Lake City newspaper ?,cremat
What year did Spielberg make'Jaws'?,date
What 's the meaning of the zoological term ruminant ?,def
What is the name of the woman who was with John Belushi when he died ?,ind
What is hyperopia ?,def
What color Poker chip is usually assigned the lowest value ?,color
What do most tourists visit in Reims ?,other
Which produces the longer sperm - an elephant or a mouse ?,animal
In what book can I find the story of Aladdin ?,cremat
What United States city produces the most oil ?,city
How do you pronounce'Tzimisce'?,manner
What 's the name of the Tokyo Stock Exchange ?,termeq
What 's the percentage of children aged two through eleven who watch ` 'The Simpsons ' ?,perc
"What TV show premiered on January 15 , 1981 ?",cremat
What was the only country in the Western Hemisphere to join the Russian-led boycott of the 1984 Summer Olympics ?,country
In what part of Africa is Mozambique located ?,other
What is the abbreviated term used for the National Bureau of Investigation ?,abb
What is e-commerce ?,def
"Whose funeral train traveled from Washington D.C. to Springfield , Illinois ?",ind
How did names come about ?,manner
"What 's the better-known identity of John Merrick , the noble ogre of Victorian England ?",ind
What is her husband 's name ?,ind
"What cigarette company urged us ,'Come to where the flavor is ? ''",gr
Which of the following did not receive a 1983'Outstanding Mother Award'from the National Mother 's Day Committee ?,ind
What Dynasty star made her 2th Century-Fox debut in The Virgin Queen ?,ind
Where is Poe 's birthplace ?,other
What actress holds the record for the most appearances on the cover of Life ?,ind
What was the first TV set to include a remote control ?,other
"Name the company that used the line ,'Even your best friend won 't tell you'in its ad ?",gr
What first-aid product'Helps the hurt stop hurting'?,product
How does ultraviolet light damage the DNA of skin cells ?,manner
What was the verdict in the trial of Lizzie Borden ?,desc
What U.S. President had brothers-in-law in the Confederate army ?,ind
Who is the Queen of Holland ?,ind
"What does the Greek word polis mean , as in Minneapolis ?",def
Where can I find detailed information about Manchukuo ?,other
What actor learned to play the saxophone and speak Russian for a role in a movie ?,ind
"Who says ,'If you don 't look good , we don 't look good'?",ind
Who was Secretary of State during the Nixon administration ?,ind
How much money does each player get at the beginning of the game in Monopoly ?,money
Where 's the GUM department store ?,other
What is the literal meaning of'D-DAY'?,def
What state was named the Green Mountain state ?,state
What carries sperm up into the pelvic region ?,body
What year was the ATM first introduced ?,date
What are all the southern states of the United States ?,state
Who is Johnny Carson ?,desc
What does 7847+5943 equal ?,other
What book is subtitled The Preservation of Favoured Races in the Struggle for Life ?,cremat
Why do the chickenpoxs last so long ?,reason
What attorneys work for The Center for the Defense of Free Enterprise ?,ind
How did the U.S. come into the possession of an empire in the wake of the Spanish-American War ?,manner
What is Dick Clark 's date of birth ?,date
What does the name'Sheri'mean ?,def
What is the only primate to lack pigment in the palms of its hands ?,animal
How many equal sides are there on a scalene triangle ?,count
Where did Bill Gates go to college ?,other
What constellation is known as The Water Bearer ?,other
What tale has the moral :'He who wants everything gets nothing'?,cremat
What U.S. university boasts the largest library ?,gr
In which year was the cartoon character Chilly Willy created ?,date
What do Japanese school uniforms look like ?,desc
Name a Salt Lake City newspaper .,cremat
Where can I find the history of the Taiwanese language ?,other
What state is Mount McKinley in ?,state
How did people respond to the idea of the first millenium ?,manner
Which classical Spanish writer said'All that glitters is not gold'?,ind
What is swap math ?,def
What is hypnotherapy ?,def
What is RCD ?,exp
How large is Missouri 's population ?,other
Which cats pursued Tweety Pie in his first cartoon appearance ?,animal
What is the biblical meaning of ` stones ' ?,def
Which organization is the Security Council a part of ?,gr
When was the internal combustion engine developed ?,date
How can I find out my biorhythm ?,manner
Who painted'Soft Self-Portrait with Grilled Bacon'?,ind
What company markets a shampoo'for brunettes only'?,gr
What is a fear of touching ?,dismed
What is the name of the largest water conservancy project in China ?,event
Who killed Caesar ?,ind
Where is Kings Canyon ?,other
What are the words to the song sung by'Banana in Pajamas'?,desc
Why are organ transplants more successful today ?,reason
Which is the most-used computer program ?,cremat
What is the root of all evil ?,desc
What animal has the best hearing ?,animal
What time does Wee Willie Winkie run through the town ?,date
What chapter of Gone with the Wind has Rhett Butler leaving Scarlett O 'Hara ?,ord
What amount of money did the Philippine ex-dictator Marcos steal from the treasury ?,money
What film featured Shirley MacLaine as a prostitute and Jack Lemmon as a pimp ?,cremat
What is a fear of drinking ?,dismed
What Asian country once thrilled to the sport of cricket fighting ?,country
How many varieties of apple are there ?,count
Who is Count Cinzano ?,desc
Who 's won the most Oscars for costume design ?,ind
What Ernest Hemingway novel had the working title Fiesta ?,cremat
What color of Monopoly properties are landed on most often ?,color
Which Beatles disc cover honors the Rolling Stones ?,cremat
Why does it snow ?,reason
What is the average life expectancy of a male in Ireland in 1996 ?,period
What is'Vocal Sampling'?,def
How do windmills work ?,manner
What ocean liner burned and sank in Hong Kong harbor ?,veh
What city is near the mouth of the Amazon ?,city
"What U.S. vice-president once declared :'If you 've seen one slum , you 've seen them all'?",ind
Who wrote The Red Badge of Courage ?,ind
What money was used by them ?,currency
"What color , s , appear on boxes of Kodak film ?",color
Where did the Inuits live ?,other
What is the origin of the word trigonometry ?,desc
What is Compaq 's mission statement ?,desc
What was the name of the 1899 policy forced on China by which all nations had equal trading rights ?,other
What British monarch 's lap did P.T. Barnum 's Tom Thumb sit in ?,ind
How did Rocky Marciano die ?,manner
Who invented the road traffic cone ?,ind
What is the name of Joan Jett 's band ?,gr
Which of the following people is not associated with Andy Warhol ?,ind
What does Visine get out ?,other
What civilization invented the arch ?,gr
"What are some fun things to do in Cozumel , Mexico for teenagers ?",desc
What is an example of a famous rock band from the sixties ?,gr
"What former royal palace has served as a granary , prison , arsenal , leper colony , mint , telegraph station and whorehouse before becoming an art museum ?",other
"Where was'I have fallen , and I can 't get up'said first ?",other
What president 's ghost is said to haunt the White House ?,ind
What are the names of Jack 's original roommates on Three 's Company ?,ind
What is the definition of hazmat ?,def
How many URL extensions are there ? and what are they ?,count
Where did the Wright brothers make their first flight ?,other
Who won the Battle of Gettysburg ?,ind
What do you get by mixing gin and vermouth ?,food
Name the two youngsters saved by the animated Moby Dick .,ind
"Who was the captain of the tanker , Exxon Valdez , involved in the oil spill in Prince William Sound , Alaska , 1989 ?",ind
What is the snowiest city in the U.S. ?,city
What is crabgrass ?,def
"What book opens :'At a certain village in La Mancha , which I shall not name.. .'?",cremat
Who is Stephen Hawking ?,desc
What does SHIELD stand for ?,exp
"How do you say ,'I love you'in other languages ?",termeq
What is The Gay Science ?,def
Why is Jane Goodall famous ?,reason
What is the chemical reactivity of helium ?,other
The name of the actor who played the detective in the film Kindergarden Cop is what ?,ind
What is main reason for that electric vehicles can 't be popular nowadays ?,reason
What is the difference between optical and digital video ?,desc
"What clause in the U.S. Constitution may not be changed , altered or amended ?",desc
What 's new in the postal world in 1999 ?,desc
What actor came to dinner in Guess Who 's Coming to Dinner ?,ind
What is the difference between the anus and the rectum ?,desc
What is a Guild ?,def
What is the difference between college and graduate school ?,desc
How do I change a file from an ART file to a JPEG or Bitmap file ?,manner
What is Franz Kafka 's short story'A Country Doctor'trying to tell us ?,desc
What engineer invented the pull-tab can ?,ind
What South American capital is the world 's highest ?,city
What are the lyrics to the Star Spangled Banner ?,desc
Name a civil war battlefield .,other
When do you plant winter wheat ?,date
What will a compass do in outer space ?,desc
How many counties are in Indiana ?,count
Which college did Dikembe Mutombo attend ?,gr
Who was the first actress to appear on a postage stamp ?,ind
Who was the first black woman to star in the Folies Bergeres ?,ind
What Aesop 's fable has the moral :'The race is not always to the swift. Slow and steady is bound to win'?,cremat
What famed strip of land is a 15-minute boat trip across the Venetian Lagoon from Venice ?,other
How is water treated to make it safe to drink ?,manner
What is a hydrogen bond ?,def
What is the exchange rate between England and the U.S. ?,money
What does a woman want ?,other
What is the protection rate of using condoms ?,other
What 's the abbreviation for limited partnership ?,abb
Which continent has the most roses ?,other
What Russian novel embracing more the 5 characters is set in the Napoleonic Wars ?,cremat
How do you write a correct critical analysis of a poem ?,manner
How do I check if my modem is v.9 compatible ?,manner
What is your favorite color ?,color
"What is the longest chemical name , consisting of 35 letters ?",other
How many corners does a spritsail have ?,count
What bottled-up TV character was born in Baghdad ?,ind
What is a multiplexer ?,def
What credit card features a centurion on its face ?,other
What are the four largest mountain ranges on the Asian continent ?,mount
What are the Poconos ?,def
"What does caliente mean , in English ?",def
What is Jane Goodall famous for ?,reason
What is the mission of Nike ?,event
What is thalassemia ?,def
How far can you see ?,dist
"What nuclear-powered Russian submarine sank in the Norwegian Sea on April 7 , 1989 ?",veh
Why can 't you taste anything when you have a cold ?,reason
Where in the Bible does it tell about Jesus Christ 's brothers and sisters ?,other
What country boasts the southernmost point in continental Europe ?,country
When did Nostradamus believe World War III would begin ?,date
What is so powerful about Power Bars ?,desc
What do the Japanese call Japan ?,termeq
What country was Brian Boru an 11th-century king of ?,country
What happens when a body part falls asleep ?,desc
What English word has the most letters ?,word
What film ends with the line :'This is Mrs. Norman Maine'?,cremat
Who asked the musical question :'Have you ever been to electric lady land ? '',ind
Who wrote :'Poems are made by fools like me but only God can make a tree'?,ind
What is June 's birthstone ?,def
Where did the 6th annual meeting of Indonesia-Malaysia forest experts take place ?,other
Why do we ask for the'check'and not the bill at a restaurant ?,reason
"Who played the part of the Godfather in the movie , ` The Godfather ' ?",ind
When was London 's Docklands Light Railway constructed ?,date
Who invented the Wonderbra ?,ind
What is the origin of the proverb'A stitch in time saves nine'?,desc
What state capital comes last alphabetically ?,city
Why is Thanksgiving on a Thursday ?,reason
How do telephones work ?,manner
What 's the main vegetable in vichyssoise ?,food
How long did the Charles Manson murder trial last ?,period
How long does it take for your blood to make one complete trip through the body ?,period
Who owns the St. Louis Rams ?,ind
Where is former Pro wrestler Johnny'Rubber Man'Walker ?,other
"What beer tells us ,'Grab all the gusto you can get .'?",food
What is the geographical center of the US including Alaska and Hawaii ?,other
Which side of the face do most artists tend to show more of in self-portraits ?,other
What is diabetes ?,def
What phenomenon would you expect to read about in the monthly publication The Bigfoot News ?,event
When do MORMONS believe Christ was born ?,date
In what year was actress Joan Collins born ?,date
What is a fear of punishment ?,dismed
What is average salary of restaurant manager in United States ?,money
What comic strip sometimes features a mailman named Beasley ?,cremat
What device provided a new way to listen to music in 1963 ?,other
"What will a kid eat the middle of , and save the chocolate on the outside for last ?",food
"On average , how long time does it take to type a screenplay ?",period
What does the abbreviation IOC stand for ?,exp
What 's a short ton ?,def
How long do cardinal eggs incubate ?,period
What two body parts grow all your life ?,body
What Texas surgeon performed the first artificial heart transplant ?,ind
What country has the port of Haifa ?,country
What is the main ingredient of yogurt ?,substance
What is the recipe for Eggs Benedict ?,food
"What is the address for the main government office in Rome , Italy ?",other
What 's the largest U.S. agricultural crop by weight ?,food
What is the electronic device used to produce visual displays corresponding to electric signals ?,other
What is goldenseal ?,def
Who made the most appearances in the center square on Hollywood Squares ?,ind
What is the Lost Colony ?,def
What is the chemical composition of a Barbie ?,substance
How many of every 10 members of the Rodeo Cowboys Association have never worked a ranch ?,count
What store claims to be the world 's largest department store ?,gr
What is the lens behind the iris in the eye called ?,termeq
What is Tetrinet ?,def
What'marvelous'major-league baseball player is now a spokesman for a beer company ?,ind
What is the longest English word that can be formed using just the first row of letters on a typewriter ?,word
What is Chiricahua the name of ?,termeq
What 's the green variety of beryl called ?,termeq
What was the name of Captain Bligh 's ship ?,veh
Which is heavier - cream or milk ?,food
Who said'the only thing we have to fear is fear itself'?,ind
Where is Romania located ?,other
How many films are made by the major studios in a year ?,count
How many small businesses are there in the U.S .,count
What age is Benny Carter ?,period
How do you clean an LCD monitor screen ?,manner
What city did the Mormons establish as their headquarters in 1847 ?,city
What is amezaiku ?,def
What two countries are linked by the Brenner Pass ?,country
What new games are available for Nintendo 64 ?,sport
Mississippi has what name for a state nickname ?,state
What is the predominant color of the Tab label ?,color
What U.S. city was named for St. Francis of Assisi ?,city
"How many megawatts will the power project in Indonesia , built by a consortium headed by Mission Energy of US , produce ?",count
What is the definition of'chancery'file in real estate ?,def
Who is the sexiest women in the world ?,ind
What day is known as the'national day of prayer'?,date
Where can I get a photograph of professor Randolph Quirk ?,other
Who was the supreme god of Germanic religion ?,ind
How do you handle a hungry man ?,manner
Who 's played the most games for the New York Yankees ?,ind
"What TV character said ;'One of these days , Alice , pow , right in the kisser'?",ind
What is the name of the Indian who became prime minister by beating Mrs. Gandhi in the 1977 election ?,ind
What are the conjugations of wake and woke ?,word
What Chilean president was killed in a 1973 coup d 'etat ?,ind
What was Einstein 's IQ ?,other
Name the first Russian astronaut to do a spacewalk .,ind
Why do eyes sometimes look red in photographs ?,reason
What are John C. Calhoun and Henry Clay known as ?,termeq
What are the first names of the famous husband-and-wife acting team of Lunt and Fontanne ?,ind
What are some good exercises for kids to do ?,sport
How many real fruit juices are there in a can of Hawaiian Punch ?,count
What is the abbreviation of the National Bureau of Investigation ?,abb
What is the principal river of Ireland ?,other
What lake is the source of the White Nile ?,other
Garry Kasparov plays what game ?,sport
How much does a poodle weigh ?,weight
What is Zionism ?,def
What cable network bills itself as'the family entertainer'?,gr
How many points are there on a Backgammon board ?,count
What have you not let a tennis ball do if you volley ?,desc
Which comic book was not spawned directly from the pulp magazines ?,cremat
"What product is for kids , and not for silly rabbits ?",product
What else has the swastika stood for ?,def
"Why do people get goosebumps when they have something emotional happen to them , like when they hear a beautiful piece of music , or see something beautiful , or get aroused by someone they love ?",reason
How many frames does a disk camera shoot ?,count
What are the 7 Wonders of the World ?,other
When did Theo Rousseau paint the'Forest of Fontaine'?,date
How many people have been Captain America ?,count
What is meant by the term'yield to maturity'in reference to bonds ?,def
"What became the biggest cash crop in the U.S. in 1983 , surpassing corn ?",food
How did the war of 1812 affect Delaware ?,manner
Where is the human skin least sensitive ?,body
"What President was meant for , but never placed in , the empty crypt beneath the capital 's rotunda ?",ind
What is the biggest'thing'humans have made ?,other
What are all the rivers in Europe ?,other
Who won the Superbowl in ?,ind
What five cards make up a perfect Cribbage hand ?,other
In what year was Gandhi assassinated ?,date
What is the time it takes a typist to type a screenplay that is 100 pages long ?,period
What is the full classification of a lady bug ?,animal
What Hungarian cardinal was first a state prisoner and then a refugee in the U.S. embassy 1956-1971 ?,ind
How many pairs of wings does a tsetse fly have ?,count
What was the name of the peace agreement imposed on Germany after World War I ?,other
What 's the fifth-largest country in the world ?,country
How do you box train a cat ?,manner
How was Teddy Roosevelt related to FDR ?,manner
What newspaper serves Salt Lake City ?,cremat
The film'Jaws'was made in what year ?,date
How does lightning travel ?,manner
What spice do chefs pay the most for ?,food
Who directed Citizen Kane ?,ind
What is troilism ?,def
What was the sister ship of the Olympic ?,veh
What is the nickname of the famous flyer who mistakenly flew to Ireland instead of to Los Angeles ?,ind
What is HTML ?,exp
How do you identify prime numbers ?,manner
"Whose special bear 's creator was born on January 18 , 1779 ?",ind
What high school does Archie attend ?,gr
What animal migrates the farthest ?,animal
What film was based on the play Everybody Comes to Rick 's ?,cremat
Why do we call someone'honey'?,reason
Madonna hocks which soft drink ?,food
What television network flogged its sports programming on Inga Nielsen 's body in 197 ?,gr
In what country is Lund ?,country
What 's the sequel to Alice 's Adventures in Wonderland ?,cremat
What is the capital of Seattle ?,city
What Italian leader had a lifelong fear of the evil eye ?,ind
What city in Florida is Sea World in ?,city
Who said :'What contemptible scoundrel stole the cork from my lunch ? '',ind
What 's a water funnel ?,def
What is a fear of worms ?,dismed
What is a Chinese'spouting'bowl ?,def
What does an emperor do ?,desc
What president kissed the Queen Mother on the lips ?,ind
Where does the tennis star Stefan Edberg come from ?,other
What continent pushes up the Executive Committee mountain range ?,other
How do they raise the cranes when building high-rise buildings ?,manner
"What was Al Capone finally imprisoned for , in 1931 ?",reason
What food can I use to catch a possum ?,food
What was Al Capone 's nickname ?,ind
Who was the author of the famous fairy tale'Snow White and Seven Dwarfs'?,ind
What is the largest city in Germany ?,city
What is a fear of cholera ?,dismed
What park contains Firehole River and Fairy Falls ?,other
What 's the largest island in the West Indies ?,other
What New England state carries the telephone area code 27 ?,state
What is an example of a natural acid-base indicator ?,other
In what county is Eckley Colorado ?,other
How do I find info about rice importers in the world ?,manner
"How much does it cost to have a tree planted by dialing , 900 , 740-TREE ?",money
What is the song Stairway to Heaven by Led Zeppelin about ?,desc
How does hair curl ?,manner
What are pushed and coupled in hump yards ?,other
How long do hermit crabs live ?,period
What city hosted the first Winter Olympics in Asia ?,city
What is the origin of the first name ` Breony ' ?,desc
What month were you born in if your birthstone is sardonyx ?,date
Who is behind the name of the Harvey Wallbanger drink ?,ind
What is the origin of'Beauty is in the eye of the beholder'?,desc
"What soft drink not only has its own video game , but was featured in its own Marvel comic book ?",food
What oldtime kids ' fare did TV Guide writer Jeff Greenfield call'one of the most...subversive TV shows in American history'?,cremat
Madonna advertises for what soft drink ?,food
What does A&W of root beer fame stand for ?,exp
What tennis term is said to come from the French word for egg ?,termeq
What does a collier mine ?,other
How much money can a person be fined for having a dog on a beach ?,money
"What desert country borders Saudi Arabia , Iraq and the Persian Gulf ?",country
What are the ages in comic book lingo ?,event
What kinds of animals are in Cambodia ?,animal
What South African producer had a 1988 profit of $836 million ?,gr
What American actress was the first to be called a'vamp'?,ind
What do the 12 days of Christmas mean ?,def
"What John Steinbeck novel portrays the Joad family , driven from the Oklahoma dustbowl ?",cremat
What date did man first land on the moon ?,date
Where are the headquarters of Eli Lilly ?,other
How many web servers are there ?,count
What 's the last line of Dickens 's A Christmas Carol ?,desc
How many trees go into paper making in a year ?,count
Where can I find info on research being done on oilseeds thru genetics ?,other
How come light bulbs go out ?,reason
For what reason did the Shea & Gould law firm close their L.A. office ?,reason
How far out is the universe ?,dist
What is the difference between a bottle and a jar ?,desc
What disease is the second-biggest killer of North Americans ?,dismed
Where did the Mayan Indians live ?,other
Where was Poe born ?,other
What happens to the female body with lack of sleep and food ?,desc
What is a fear of crystals or glass ?,dismed
Name a product that controls the ripening of apples .,product
How many warmup pitches does a reliever get coming into a baseball game ?,count
Where did Dylan Thomas die ?,other
What common livestock have the greatest variety of breeds ?,animal
What film had Bette Davis creating a scandal by wearing a daring red gown to a society ball ?,cremat
What disease did August von Wassermann develop a specific test for in 196 ?,dismed
What card company sells Christmas ornaments ?,gr
How do I find out what cities are in a certain area code ?,manner
What can communications satellites offer yachts ?,other
How many Fig Newtons are there to the pound ?,count
Who is the premier of China ?,ind
What cigar-chewing comedian observed :'You 're only as old as the woman you feel'?,ind
How many bones are there in the human hand ?,count
What bread company used to feature stickers of the Cisco Kid on the ends of their packages ?,gr
Who was the president of Vichy France ?,ind
Whose kidnaping was termed The Crime of the Century ?,ind
What is hydrogen ?,def
What group asked the musical question Do You Believe in Magic ?,gr
What was the tallest building in America in 1922 ?,other
What buxom blonde appeared on the cover of more than 5 magazines ?,ind
What is recruitment interview technique ?,def
How does a hurricane form ?,manner
What does the donation process entail ?,def
How far is it from Phoenix to Blythe ?,dist
What New Hampshire hamlet rises early to vote first in U.S. presidential elections ?,city
How many people watch network television ?,count
"What garment was named for Bradley , Voorhees and Day ?",product
Who first broke the sound barrier ?,ind
How do birds have sex ?,manner
How many horses are there on a polo team ?,count
What 's destroyed in Genesis 19 : 24 ?,other
What new year is celebrated on February 16th ?,event
What is Occam 's Razor ?,def
Where do the Grimace and Mayor McCheese live ?,other
How long does it take to hike the entire Appalachian Trail ?,period
What role do fruits play in the survival of plants ?,ind
Where is the world championship sled dog race held each February ?,other
What are the medical purposes of'clitoridectomy'?,reason
How is thalassemia defined ?,def
What 's the name of the Tampa newspaper ?,cremat
What is a storm surge ?,def
How do you use'farther'as opposed to'further'?,manner
What was the alternate to VHS ?,other
What is one of the languages of the Sioux ?,lang
What Pulitzer Prize-winning novelist ran for mayor of New York City ?,ind
How many times can a nickel-cadmium rechargeable battery be recharged ?,count
How is cologne made ?,manner
What was the food of the Greek gods called ?,food
What does camera-ready art mean ?,def
How many seats does the Batmobile sport ?,count
How many cards are dealt to each player in Gin Rummy ?,count
What happened to Phillip Taylor Kramer ?,desc
What Erica Jong novel deals with Isadora Wing 's fear ?,cremat
What time of year do most people fly ?,date
Who was Scrooge 's dead partner in Dickens 's A Christmas Carol ?,ind
What is the origin of the Christmas tree ?,desc
When is the Thai New Year ?,date
What four tournaments make up tennis ' Grand Slam ?,sport
What 1964 film introduced the song My Kind of Town ?,cremat
Who recorded the 1957 hit Tammy ?,ind
What is the term for the side of the mountain that faces the prevailing winds ?,termeq
"In Kafka 's Metamorphosis , the hero awakes one morning to find himself turned into what ?",other
What does caliente translate to in English ?,termeq
Who is Mia Farrow 's mother ?,ind
How do you determine if a computer monitor has an SVGA adapter ?,manner
How far can a human eye see ?,dist
What time of year has the most air travel ?,date
What does the term'spaghetti western'mean ?,def
When was the G7 group of nations formed ?,date
What are differences between 1980 and 1990 ?,desc
What baseball player was walked the most times ?,ind
What famous male vocalist has the same name as the composer of the opera Hansel and Gretel ?,ind
What were the first frozen foods ?,food
Why is Indiglo called Indiglo ?,reason
What is the word for love of pain or abuse ?,word
When did they canonize the Bible ?,date
Who was the only president to serve two nonconsecutive terms ?,ind
What percentage of all world tornados touch down in the US ?,perc
What labor leader was last seen in the parking lot of a Michigan restaurant ?,ind
When did the Carolingian period begin ?,date
What motto ended Merrie Melodies cartoons ?,desc
Who reports the weather on the'Good Morning America'television show ?,ind
How many emperors were there in the Roman Empire ?,count
What was the name of'The Muppets'creator ?,ind
What is Cabarnet Sauvignon ?,def
What is a virtual IP address ?,def
What 's the name of the tiger that advertises for Frosted Flakes cereal ?,animal
"Who sent the brief message'I came , I saw , I conquered'?",ind
What color is Mr. Spock 's blood ?,color
What U.S. Air Force general led the first bombing raid over Tokyo ?,ind
What U.S. vice-president said :'Some newspapers dispose of their garbage by printing it'?,ind
"What was the name of the first Watergate special prosecutor , later fired by Nixon ?",ind
How do movie blues screens work ?,manner
How does the speed the magnet spins in a generator affect the output of the generator ?,manner
What 's the supreme policy-making bureau of the Soviet Communist Party ?,gr
What was the Vietnam War ?,def
What is La Nina ?,def
Why did the Globe Theatre burn down ?,reason
On what day were John F and Jackie Kennedy married ?,date
"What was the non-fiction best-seller of 1952 , 1953 and 1954 ?",cremat
What is meant by blood SED rate ?,def
Who are the nomadic hunting and gathering tribe of the Kalahari Desert in Africa ?,gr
Who won a Pulitzer Prize for his novel The Caine Mutiny ?,ind
What 's the best way to lose the flab under your chin and around your face ?,techmeth
Where is your corpus callosum ?,other
"What Broadway musical featured the song ,'If I were a rich man ? ''",cremat
Who portrayed Sherlock Holmes in 14 films between 1939 and 1946 ?,ind
Why is the development of space so important ?,reason
What is the nursery rhyme Rock-a-by Baby about ?,desc
"When Superman needs to get away from it all , where does he go ?",other
How old is singer Freedy Johnston ?,period
What is the origin of gametophytic tissue ?,desc
What does Aaron mean ?,def
What is a fear of hair ?,dismed
What is the name of the pop singer whose song became the theme song for a brand of catsup ?,ind
What is a conifer ?,def
Who claimed to be the world 's most perfectly-developed man ?,ind
What is different about the red and black fox ?,desc
What is e-commerce ?,def
How do I tie a tie ?,manner
Where can I get cotton textiles importer details ?,other
When did Spain and Korea start ambassadorial relations ?,date
What kind of people took part in Shays ' Rebellion in Massachusetts in 1787 ?,gr
What is chromatology ?,def
How many grooves are on a dime 's edge ?,count
How was the ACLU formed ?,manner
What are the most albums sold by one artist or band ?,cremat
The second most popular sport worldwide is what ?,sport
What do goldfish lose if kept in dimly-lit or running water ?,other
What canal does the Thatcher Ferry Bridge span ?,other
What American won the world Grand Prix driving championship in 1978 ?,ind
What are the chances of pregnacy if the penis does not penetrate the vagina ?,perc
What 's the highest hand in straight poker ?,other
Where can I find a lesson plan for teaching the metric system conversion to American standard ?,other
What is the name of Kevin Costner 's movie about Sioux Indians ?,cremat
"What are Kythnos , Siphnos , Seriphos and Mykonos ?",def
Name a female figure skater .,ind
Why are there no white lines on pro footballs ?,reason
How long would it take for a $ savings bond to mature ?,period
How is Abigail Arcane related to the villainous opponent of the Swamp Thing ?,manner
What did the Congress of Vienna establish ?,other
What is the average cost for four years of medical school ?,money
What harmful chemicals are in bug spray ?,substance
How many spears are there on Kenya 's flag ?,count
What did Mighty Mouse always sing as he went into action ?,desc
Where did George of the Jungle live ?,other
How did Bob Marley die ?,manner
What 's men 's par on a 455-yard golf hole ?,other
What percentage of American men are alcoholic ?,perc
"Dialing , 900 , 740-TREE to have a tree planted will cost how much ?",money
"In South Korea , how many American Soldiers are there ?",count
Who portrayed Carl Bernstein in All the President 's Men ?,ind
What are the numbers that fit into Fermont 's last theorem ?,other
Who was Tiny Tim 's father ?,ind
What does a heliologist study ?,other
Who was Bonnie Blue Butler 's father ?,ind
"What shampoo prevents eczema , seborrhea , and psoriasis ?",product
How many Americans have HIV ?,count
Where do I find information for foreclosure properties on the Internet ?,other
Who is the Antichrist ?,ind
What was the first English play written exclusively for children ?,cremat
Which Latin American country is the largest ?,country
What was the former residence of Scottish kings in Edinburgh ?,other
How many teats does a female goat sport ?,count
How tall is kilamanjaro ?,dist
Who was the lawyer who represented Randy Steven Craft ?,ind
What country buys 25 percent of the world 's tea exports ?,country
What country is the origin of the band the Creeps ?,country
What did the crocodile swallow in Peter Pan ?,other
What is the origin of the word'mushroom'?,desc
Which of the following celebrities was not born in Philadelphia ?,ind
What is the number of American soldiers deployed to South Korea ?,other
Where is the biggest bell ?,other
What is the brand name of the chemical daminozide ?,product
How do microwaves work ?,manner
What magazine paid Ernest Hemingway $15 a word to write a bullfighting article ?,cremat
What is the estimated total U.S. whitetail deer population ?,count
Who wrote the Farmer 's Almanac ?,ind
"What animal received royal assent as an emblem of Canada on March 24 , 1975 ?",animal
What number is at 12 o 'clock on a dartboard ?,other
Which team won the Super Bowl in 1968 ?,gr
What is the recommended daily requirement for folic acid for pregnant women ?,desc
What film dramatized the Scopes monkey trial ?,cremat
CNN is owned by whom ?,ind
What country offered Albert Einstein its presidency in 1952 ?,country
What is the HIGHEST Roman numeral ?,def
"What TV series saw many of its aquatic scenes shot at Silver Springs , Florida ?",cremat
Who was the 15th century fire-and-brimstone monk who gained control of Florence but ended burnt at the stake ?,ind
How is digital audio used ?,manner
What is AFS ?,exp
Who was Quetzalcoatl ?,desc
What operating system do IBM-compatible machines use ?,product
What French leader sold Louisiana to the United States ?,ind
"What bay sparkles next to Miami , Florida ?",other
How many miles of veins are in the circulatory system ?,count
What famed river flows through Bagdad ?,other
How is bubble wrap made ?,manner
What is Java ?,def
Who is the prime minister of Japan ?,ind
What player squats an average of 3 times during a baseball doubleheader ?,ind
What 's the most common name in nursery rhymes ?,ind
How many'No'answers was the What 's My Line ? panel allowed ?,count
What is the fine for having a dog on a beach ?,money
"Who wrote the book ,'Song of Solomon'?",ind
"Where can one find information on religion and health , the brain and nutrition ?",other
Name the Ranger who was always after Yogi Bear .,ind
What TV show did John Sebastian sing the theme for ?,cremat
Who is the president of the Spanish government ?,ind
Who holds the career record for the most major league home runs ?,ind
Which of the following actors worked in New York 's Yiddish Theater ?,ind
Who invented the stethoscope ?,ind
What is a mathematical factor ?,def
How many four star generals were there and who are they ?,count
When did Nixon die ?,date
What was originally defined as one 1-millionth of the distance from the equator to the Pole ?,termeq
What comedian hit the TV screen in 1951 with the NBC afternoon show Time for Ernie ?,ind
How many members are in the California congressional delegation ?,count
What erupts every hour at Yellowstone National Park ?,other
What country contains the highest point in South America ?,country
What are Arnold Palmer 's fans called ?,ind
Who retired with 755 home runs to his credit ?,ind
What constellation represents a hunter with club and shield ?,other
Who developed potlatch ?,ind
How long did Shea and Gould practice law in Los Angeles ?,period
What 's a perfect score in a gymnastics exercise ?,other
"What group included Abbey Hoffman , Jerry Rubin , and Tom Hayden ?",gr
What made Jane Goodall famous ?,reason
